ID,Transaction,Time,Item -code,Quantity,CostPerItem,CITY,Total_Cost,Clusters,group
676,1804,Sun May 13 10:58:00 IST 2018,214,15,4.08,Ras Al Khaimah,61.2,4,v.good
540,1965,Sun Sep 16 09:16:00 IST 2018,672,36,11.73,Ras Al Khaimah,422.28000000000003,1,higth_risk
1454,2034,Mon Dec 24 09:55:00 IST 2018,257,72,0.9,Ras Al Khaimah,64.8,2,risk
637,1997,Mon Nov 05 05:34:00 IST 2018,564,3,0.0,Ras Al Khaimah,0.0,1,higth_risk
1229,1981,Wed Feb 28 10:54:00 IST 2018,302,3,11.69,Ras Al Khaimah,35.07,2,risk
521,1916,Tue May 01 13:34:00 IST 2018,639,36,1.73,Ras Al Khaimah,62.28,1,higth_risk
1244,2034,Fri Jan 11 09:37:00 IST 2019,507,3,2.28,Ras Al Khaimah,6.84,3,good
623,1788,Sat Feb 09 11:54:00 IST 2019,651,6,3.4,Ras Al Khaimah,20.4,1,higth_risk
338,1908,Wed Feb 28 10:49:00 IST 2018,400,9,2.3,Ras Al Khaimah,20.7,1,higth_risk
1316,1872,Mon Oct 29 09:33:00 IST 2018,554,18,2.9,Ras Al Khaimah,52.199999999999996,3,good
1961,2061,Wed Feb 28 10:54:00 IST 2018,429,6,0.6,Ras Al Khaimah,3.5999999999999996,2,risk
991,1812,Sun Jun 10 09:58:00 IST 2018,268,60,6.84,Ras Al Khaimah,410.4,4,v.good
495,1899,Wed Nov 28 06:56:00 IST 2018,563,36,2.28,Dubai,82.08,1,higth_risk
629,1859,Sun Jan 20 08:32:00 IST 2019,522,3,4.08,Ras Al Khaimah,12.24,1,higth_risk
1980,1842,Sat Feb 16 12:04:00 IST 2019,523,6,5.87,Ras Al Khaimah,35.22,3,good
1314,2016,Wed Apr 04 09:55:00 IST 2018,468,12,5.18,Ras Al Khaimah,62.16,2,risk
282,2087,Tue Nov 13 07:33:00 IST 2018,206,36,2.28,Ras Al Khaimah,82.08,2,risk
1000,1934,Tue Aug 28 09:14:00 IST 2018,225,90,0.29,Ras Al Khaimah,26.099999999999998,2,risk
1387,2089,Fri Aug 03 07:06:00 IST 2018,370,24,6.84,Ras Al Khaimah,164.16,2,risk
1710,1793,Sat Dec 08 10:25:00 IST 2018,498,24,2.34,Ras Al Khaimah,56.16,3,good
669,1862,Sun Dec 16 08:22:00 IST 2018,388,18,1.73,Ras Al Khaimah,31.14,4,v.good
1527,1813,Fri Aug 03 09:01:00 IST 2018,508,6,5.18,Ras Al Khaimah,31.08,3,good
655,2006,Fri Jan 25 12:14:00 IST 2019,305,36,1.73,Ras Al Khaimah,62.28,2,risk
917,1828,Tue Mar 20 10:27:00 IST 2018,535,3,1.77,Ras Al Khaimah,5.3100000000000005,4,v.good
1494,1915,Wed Jul 18 08:00:00 IST 2018,370,75,0.58,Ras Al Khaimah,43.5,2,risk
1776,1847,Wed Feb 20 08:20:00 IST 2019,647,18,3.99,Ras Al Khaimah,71.82000000000001,3,good
574,1834,Tue Apr 24 13:40:00 IST 2018,598,6,3.52,Ras Al Khaimah,21.12,1,higth_risk
1792,1919,Tue Jan 01 09:13:00 IST 2019,520,30,2.88,Ras Al Khaimah,86.39999999999999,3,good
1491,2055,Wed Jan 16 11:18:00 IST 2019,414,12,9.6,Umm Al Quwain,115.19999999999999,2,risk
1956,1906,Wed Feb 06 09:23:00 IST 2019,584,12,4.08,Ras Al Khaimah,48.96,3,good
944,1947,Sat Jan 26 11:22:00 IST 2019,500,3,1.15,Ras Al Khaimah,3.4499999999999997,1,higth_risk
1525,2073,Sun Sep 16 05:23:00 IST 2018,262,12,5.18,Ras Al Khaimah,62.16,2,risk
425,1993,Wed Feb 06 10:25:00 IST 2019,356,3,10.3,Ras Al Khaimah,30.900000000000002,1,higth_risk
1038,1847,Sat Sep 15 07:10:00 IST 2018,406,3,4.55,Ras Al Khaimah,13.649999999999999,4,v.good
512,1794,Wed May 23 12:21:00 IST 2018,618,6,8.22,Ras Al Khaimah,49.32000000000001,1,higth_risk
1040,2098,Mon Jan 28 07:46:00 IST 2019,409,9,6.84,Ras Al Khaimah,61.56,2,risk
1703,1841,Sat Feb 02 11:57:00 IST 2019,385,15,5.73,Ras Al Khaimah,85.95,3,good
307,1947,Mon Feb 11 13:37:00 IST 2019,412,6,2.88,Ras Al Khaimah,17.28,1,higth_risk
1939,1895,Tue Apr 03 08:29:00 IST 2018,485,36,1.73,Ras Al Khaimah,62.28,3,good
1875,2008,Fri Nov 23 09:39:00 IST 2018,244,3,0.76,Ras Al Khaimah,2.2800000000000002,2,risk
1784,1930,Tue Oct 16 15:22:00 IST 2018,671,3,68.94,Ras Al Khaimah,206.82,3,good
1726,1941,Sun May 13 12:22:00 IST 2018,461,36,3.4,Ras Al Khaimah,122.39999999999999,3,good
1841,1885,Sat Oct 20 11:35:00 IST 2018,465,6,10.98,Ras Al Khaimah,65.88,3,good
1356,2039,Sun Feb 25 10:42:00 IST 2018,667,72,2.28,Ras Al Khaimah,164.16,3,good
1460,2045,Tue Feb 20 10:09:00 IST 2018,357,6,5.81,Ras Al Khaimah,34.86,2,risk
1345,2054,Sat Feb 02 12:36:00 IST 2019,652,72,0.54,Ras Al Khaimah,38.88,3,good
351,1804,Sun May 27 10:17:00 IST 2018,564,6,3.4,Ras Al Khaimah,20.4,1,higth_risk
527,1994,Sun Dec 16 06:29:00 IST 2018,232,60,5.87,Ras Al Khaimah,352.2,2,risk
387,1825,Sun Jul 22 11:07:00 IST 2018,262,18,4.55,Ras Al Khaimah,81.89999999999999,4,v.good
1607,2046,Fri Jan 25 11:19:00 IST 2019,431,3,10.35,Ras Al Khaimah,31.049999999999997,2,risk
1882,2082,Fri Nov 09 10:39:00 IST 2018,648,6,2.28,Ras Al Khaimah,13.68,3,good
1928,1816,Fri Nov 23 07:24:00 IST 2018,526,6,11.73,Ras Al Khaimah,70.38,3,good
923,2004,Wed Dec 12 08:35:00 IST 2018,381,12,2.28,Ras Al Khaimah,27.36,2,risk
1627,1995,Sun Jul 01 07:33:00 IST 2018,294,6,4.55,Ras Al Khaimah,27.299999999999997,2,risk
983,1861,Wed Feb 20 08:31:00 IST 2019,623,36,0.54,Ras Al Khaimah,19.44,3,good
1038,1908,Wed Jan 23 07:11:00 IST 2019,329,3,4.08,Ras Al Khaimah,12.24,4,v.good
1616,1786,Tue Jan 29 06:01:00 IST 2019,650,36,0.58,Ras Al Khaimah,20.88,3,good
1103,2065,Fri Jul 20 08:31:00 IST 2018,618,144,0.58,Ras Al Khaimah,83.52,1,higth_risk
210,1988,Sat Feb 16 13:24:00 IST 2019,526,3,1.15,Ras Al Khaimah,3.4499999999999997,1,higth_risk
793,1928,Fri Feb 15 10:55:00 IST 2019,448,6,1.15,Ras Al Khaimah,6.8999999999999995,1,higth_risk
1365,2097,Sun Sep 16 10:24:00 IST 2018,259,144,2.56,Ras Al Khaimah,368.64,2,risk
560,1821,Sat Feb 17 08:38:00 IST 2018,393,12,8.22,Ras Al Khaimah,98.64000000000001,4,v.good
863,1952,Sat Dec 08 07:49:00 IST 2018,361,36,1.73,Ras Al Khaimah,62.28,2,risk
1991,1815,Sat Dec 08 10:30:00 IST 2018,217,288,2.56,Ras Al Khaimah,737.28,2,risk
1936,1877,Sun Feb 17 08:11:00 IST 2019,408,72,0.54,Ras Al Khaimah,38.88,3,good
888,1880,Tue Feb 13 15:59:00 IST 2018,271,3,1.18,Ras Al Khaimah,3.54,4,v.good
1868,2068,Wed Jan 23 10:50:00 IST 2019,443,3,0.41,Ras Al Khaimah,1.23,2,risk
294,1943,Sun Mar 04 08:18:00 IST 2018,208,3,15.21,Ras Al Khaimah,45.63,4,v.good
402,1970,Tue Dec 18 11:58:00 IST 2018,359,36,2.28,Ras Al Khaimah,82.08,1,higth_risk
1640,1775,Tue Nov 13 10:26:00 IST 2018,660,72,1.44,Ras Al Khaimah,103.67999999999999,3,good
1642,1870,Sat Jun 09 08:23:00 IST 2018,688,30,1.18,Ras Al Khaimah,35.4,3,good
262,2023,Tue Jan 15 14:49:00 IST 2019,650,9,0.27,Ras Al Khaimah,2.43,1,higth_risk
1412,1774,Tue Jan 22 06:45:00 IST 2019,527,36,0.76,Ras Al Khaimah,27.36,3,good
1723,1930,Fri May 04 11:51:00 IST 2018,625,3,13.74,Ras Al Khaimah,41.22,3,good
1960,2096,Mon Feb 19 11:35:00 IST 2018,656,180,1.73,Ras Al Khaimah,311.4,3,good
1130,2074,Mon Jan 07 10:42:00 IST 2019,433,9,8.0,Ras Al Khaimah,72.0,2,risk
1818,2033,Mon Aug 27 09:35:00 IST 2018,371,72,1.73,Ras Al Khaimah,124.56,2,risk
1461,1815,Tue Jan 15 08:28:00 IST 2019,464,18,2.9,Ras Al Khaimah,52.199999999999996,3,good
688,1989,Sun Jun 10 09:28:00 IST 2018,491,12,17.6,Ras Al Khaimah,211.20000000000002,1,higth_risk
1356,1863,Sat Jul 28 10:05:00 IST 2018,653,30,2.28,Ras Al Khaimah,68.39999999999999,3,good
1898,2082,Tue Feb 19 06:24:00 IST 2019,292,72,0.9,Ras Al Khaimah,64.8,2,risk
1978,1912,Sun Dec 02 10:46:00 IST 2018,369,12,2.25,Ras Al Khaimah,27.0,3,good
538,2020,Mon Mar 19 06:45:00 IST 2018,403,144,2.7,Ras Al Khaimah,388.8,2,risk
772,1948,Sat Feb 24 09:25:00 IST 2018,544,36,2.28,Ras Al Khaimah,82.08,1,higth_risk
929,2003,Sat Jan 05 13:07:00 IST 2019,664,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
1847,1882,Tue Nov 13 07:33:00 IST 2018,555,18,3.52,Ras Al Khaimah,63.36,3,good
1236,1773,Tue Oct 30 04:51:00 IST 2018,542,144,3.52,Dubai,506.88,3,good
416,2084,Wed Jan 23 05:05:00 IST 2019,396,3,2.25,Ras Al Khaimah,6.75,1,higth_risk
1424,1800,Sat Feb 24 07:21:00 IST 2018,587,12,4.64,Ras Al Khaimah,55.67999999999999,3,good
1734,2032,Tue Jan 01 05:28:00 IST 2019,387,24,15.12,Umm Al Quwain,362.88,2,risk
1380,1783,Sat Sep 08 05:11:00 IST 2018,475,24,4.31,Ras Al Khaimah,103.44,4,v.good
1945,1775,Tue Aug 28 10:22:00 IST 2018,316,6,10.98,Ras Al Khaimah,65.88,4,v.good
293,1996,Tue Apr 10 04:30:00 IST 2018,404,36,0.58,Ras Al Khaimah,20.88,1,higth_risk
496,2051,Fri Jan 18 08:50:00 IST 2019,210,9,0.9,Ras Al Khaimah,8.1,2,risk
1382,1905,Wed Dec 05 04:30:00 IST 2018,495,30,2.88,Ras Al Khaimah,86.39999999999999,3,good
1525,1857,Sun Sep 23 05:10:00 IST 2018,401,216,3.52,Ras Al Khaimah,760.32,2,risk
993,1973,Sun Aug 19 08:34:00 IST 2018,568,3,5.18,Ras Al Khaimah,15.54,1,higth_risk
953,2025,Sun Feb 17 07:51:00 IST 2019,380,3,1.73,Ras Al Khaimah,5.1899999999999995,2,risk
1520,1782,Tue Dec 25 08:59:00 IST 2018,672,6,0.9,Ras Al Khaimah,5.4,3,good
210,1875,Sun Feb 17 13:49:00 IST 2019,643,6,2.01,Ras Al Khaimah,12.059999999999999,1,higth_risk
1642,1920,Sat May 19 09:33:00 IST 2018,636,3,1.73,Ras Al Khaimah,5.1899999999999995,3,good
1862,1955,Mon Jan 14 12:37:00 IST 2019,361,6,4.08,Ras Al Khaimah,24.48,2,risk
849,2029,Wed Jan 30 11:59:00 IST 2019,333,6,3.4,Ras Al Khaimah,20.4,2,risk
1098,1782,Mon Jul 23 13:13:00 IST 2018,419,18,2.9,Ras Al Khaimah,52.199999999999996,4,v.good
1127,1801,Sun Jan 27 12:57:00 IST 2019,357,9,3.4,Ras Al Khaimah,30.599999999999998,4,v.good
758,1845,Fri Jan 25 09:41:00 IST 2019,239,18,3.52,Ras Al Khaimah,63.36,4,v.good
1716,1815,Mon Dec 17 08:44:00 IST 2018,283,750,0.5,Dubai,375.0,2,risk
1386,2030,Tue Jul 31 15:47:00 IST 2018,652,6,10.35,Ras Al Khaimah,62.099999999999994,3,good
1332,1916,Tue May 29 14:27:00 IST 2018,539,90,2.28,Ras Al Khaimah,205.2,3,good
767,1803,Sun Dec 16 06:30:00 IST 2018,527,54,7.39,Ras Al Khaimah,399.06,4,v.good
1615,1837,Sun Dec 16 04:56:00 IST 2018,546,36,1.18,Ras Al Khaimah,42.48,3,good
1046,1798,Sat Jan 19 12:36:00 IST 2019,466,72,1.18,Ras Al Khaimah,84.96,4,v.good
1552,1997,Mon May 21 10:23:00 IST 2018,401,72,0.58,Ras Al Khaimah,41.76,2,risk
594,1871,Wed Dec 05 09:44:00 IST 2018,635,72,10.56,Ras Al Khaimah,760.32,1,higth_risk
1202,2004,Sat Feb 02 11:18:00 IST 2019,208,6,1.73,Ras Al Khaimah,10.379999999999999,2,risk
484,1929,Sat Sep 22 10:04:00 IST 2018,475,18,1.73,Ras Al Khaimah,31.14,1,higth_risk
216,1956,Fri Jan 11 08:28:00 IST 2019,301,3,5.73,Ras Al Khaimah,17.19,4,v.good
1780,1927,Sat Sep 01 11:19:00 IST 2018,518,9,5.7,Ras Al Khaimah,51.300000000000004,3,good
858,2057,Tue Nov 13 10:29:00 IST 2018,424,6,2.88,Ras Al Khaimah,17.28,2,risk
484,2099,Wed Nov 07 08:41:00 IST 2018,563,30,1.18,Ras Al Khaimah,35.4,1,higth_risk
1437,1988,Sat Nov 03 10:41:00 IST 2018,496,18,17.6,Ras Al Khaimah,316.8,3,good
200,2056,Mon Jun 11 12:34:00 IST 2018,532,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
1931,1955,Sun Apr 08 09:55:00 IST 2018,654,72,1.18,Ras Al Khaimah,84.96,3,good
487,1823,Mon Jul 23 10:37:00 IST 2018,224,72,1.73,Ras Al Khaimah,124.56,4,v.good
1213,1998,Sun Jun 10 12:41:00 IST 2018,576,474,2.7,Ras Al Khaimah,1279.8000000000002,2,risk
1508,1957,Mon Oct 29 09:21:00 IST 2018,399,27,1.18,Ras Al Khaimah,31.86,2,risk
1385,1940,Tue Nov 06 07:46:00 IST 2018,606,9,6.84,Ras Al Khaimah,61.56,3,good
1401,2095,Mon Mar 26 06:58:00 IST 2018,515,18,2.7,Ras Al Khaimah,48.6,2,risk
456,2086,Sun Dec 23 09:09:00 IST 2018,500,60,2.28,Ras Al Khaimah,136.79999999999998,1,higth_risk
473,1795,Wed Dec 12 06:48:00 IST 2018,261,54,2.9,Ras Al Khaimah,156.6,4,v.good
544,2072,Sat Jan 19 09:56:00 IST 2019,312,144,1.73,Ras Al Khaimah,249.12,2,risk
724,1894,Sun Aug 26 07:23:00 IST 2018,384,30,6.84,Ras Al Khaimah,205.2,4,v.good
1403,2088,Sat Mar 31 13:44:00 IST 2018,422,9,1.15,Ras Al Khaimah,10.35,2,risk
908,2081,Fri May 18 08:46:00 IST 2018,608,3,10.98,Ras Al Khaimah,32.94,1,higth_risk
1475,1812,Sat Jun 09 08:25:00 IST 2018,313,6,10.98,Ras Al Khaimah,65.88,4,v.good
1945,1989,Sun Nov 04 07:12:00 IST 2018,659,6,2.7,Ras Al Khaimah,16.200000000000003,3,good
1877,1950,Sun Dec 23 05:53:00 IST 2018,253,36,1.73,Ras Al Khaimah,62.28,2,risk
1777,1981,Mon Oct 08 09:17:00 IST 2018,614,30,2.88,Ras Al Khaimah,86.39999999999999,3,good
1273,1880,Sun Jun 10 08:31:00 IST 2018,605,3,4.08,Ras Al Khaimah,12.24,3,good
1707,2052,Sun Jun 10 11:30:00 IST 2018,419,3,3.4,Ras Al Khaimah,10.2,2,risk
941,1976,Wed Nov 07 08:41:00 IST 2018,625,72,1.15,Ras Al Khaimah,82.8,1,higth_risk
986,1875,Wed Feb 13 08:02:00 IST 2019,672,24,2.7,Ras Al Khaimah,64.80000000000001,3,good
1094,1873,Sat Feb 16 07:58:00 IST 2019,505,18,11.45,Ras Al Khaimah,206.1,3,good
1275,2011,Fri May 18 10:57:00 IST 2018,254,3,9.32,Ras Al Khaimah,27.96,2,risk
789,1772,Tue Feb 20 10:44:00 IST 2018,302,6,8.22,Ras Al Khaimah,49.32000000000001,4,v.good
1688,1912,Fri Jan 11 12:15:00 IST 2019,409,6,2.28,Ras Al Khaimah,13.68,3,good
1721,1789,Mon Feb 04 11:44:00 IST 2019,258,36,4.55,Ras Al Khaimah,163.79999999999998,4,v.good
802,1808,Wed Mar 28 10:06:00 IST 2018,382,3,2.25,Ras Al Khaimah,6.75,4,v.good
298,1804,Sat Jan 12 10:09:00 IST 2019,564,3,2.25,Ras Al Khaimah,6.75,1,higth_risk
710,1826,Sun Jun 24 08:47:00 IST 2018,614,30,1.73,Ajman,51.9,1,higth_risk
1031,1958,Mon Jun 25 07:46:00 IST 2018,357,36,0.58,Ras Al Khaimah,20.88,2,risk
233,2078,Tue Sep 11 09:43:00 IST 2018,224,24,4.08,Ras Al Khaimah,97.92,2,risk
1460,1986,Sat Jul 21 08:42:00 IST 2018,489,84,0.29,Ras Al Khaimah,24.36,3,good
1630,1903,Fri Jan 11 10:04:00 IST 2019,650,18,4.08,Ras Al Khaimah,73.44,3,good
1200,2003,Sun Jan 20 11:37:00 IST 2019,620,30,2.88,Ras Al Khaimah,86.39999999999999,3,good
785,1786,Sun Jan 20 14:41:00 IST 2019,684,6,1.73,Ras Al Khaimah,10.379999999999999,1,higth_risk
386,1930,Sun May 13 06:25:00 IST 2018,406,36,0.58,Ras Al Khaimah,20.88,1,higth_risk
1912,1928,Wed Feb 13 08:52:00 IST 2019,316,9,4.08,Ras Al Khaimah,36.72,2,risk
544,2032,Sun Feb 03 07:13:00 IST 2019,651,6,10.98,Ras Al Khaimah,65.88,1,higth_risk
721,2025,Tue Apr 10 11:51:00 IST 2018,299,3,1.18,Ras Al Khaimah,3.54,2,risk
1913,1863,Tue Feb 19 05:28:00 IST 2019,346,6,3.43,Ras Al Khaimah,20.580000000000002,3,good
1937,1985,Wed Apr 04 13:05:00 IST 2018,524,3,19.5,Ras Al Khaimah,58.5,3,good
1876,2074,Sat Dec 15 05:34:00 IST 2018,615,12,5.18,Ras Al Khaimah,62.16,3,good
1183,2013,Tue Nov 27 11:21:00 IST 2018,492,216,1.18,Ras Al Khaimah,254.88,2,risk
1647,2071,Fri Feb 15 10:55:00 IST 2019,211,3,2.7,Ras Al Khaimah,8.100000000000001,2,risk
402,2037,Mon Jun 11 09:01:00 IST 2018,699,24,1.73,Ras Al Khaimah,41.519999999999996,1,higth_risk
1011,2053,Mon Nov 26 06:28:00 IST 2018,343,6,11.73,Ras Al Khaimah,70.38,2,risk
1501,1863,Wed May 23 05:39:00 IST 2018,681,12,6.84,Ras Al Khaimah,82.08,3,good
471,1897,Wed Feb 06 11:23:00 IST 2019,693,21,18.35,Ras Al Khaimah,385.35,1,higth_risk
1483,1919,Sun Jun 03 05:27:00 IST 2018,298,6,1.15,Ras Al Khaimah,6.8999999999999995,2,risk
1898,2002,Mon Mar 05 07:07:00 IST 2018,387,144,0.58,Ras Al Khaimah,83.52,2,risk
582,2053,Sat Jan 12 10:41:00 IST 2019,234,12,5.7,Ras Al Khaimah,68.4,2,risk
1538,1940,Sat Feb 09 05:14:00 IST 2019,435,36,4.49,Ras Al Khaimah,161.64000000000001,3,good
974,1865,Sat Jul 21 05:33:00 IST 2018,583,9,8.63,Ras Al Khaimah,77.67,1,higth_risk
1790,1788,Sun Dec 16 12:37:00 IST 2018,244,9,5.7,Ras Al Khaimah,51.300000000000004,4,v.good
264,1969,Fri Aug 03 06:57:00 IST 2018,575,36,1.73,Ras Al Khaimah,62.28,1,higth_risk
1654,2011,Sun Mar 25 09:16:00 IST 2018,370,3,8.16,Ras Al Khaimah,24.48,2,risk
1269,2019,Sun Jul 22 09:20:00 IST 2018,643,24,10.56,Ras Al Khaimah,253.44,3,good
342,2042,Mon May 14 09:42:00 IST 2018,559,36,2.9,Ras Al Khaimah,104.39999999999999,1,higth_risk
1123,1973,Tue Jan 01 07:40:00 IST 2019,495,18,2.28,Ras Al Khaimah,41.04,1,higth_risk
1301,1870,Mon Oct 29 09:33:00 IST 2018,248,72,0.76,Ras Al Khaimah,54.72,4,v.good
335,1876,Mon Nov 19 08:02:00 IST 2018,612,3,8.0,Ras Al Khaimah,24.0,1,higth_risk
1345,1936,Fri Jan 25 10:09:00 IST 2019,546,3,8.63,Ras Al Khaimah,25.89,3,good
1051,2100,Tue Jun 26 06:17:00 IST 2018,692,6,10.98,Ras Al Khaimah,65.88,1,higth_risk
436,1839,Fri Jun 08 08:21:00 IST 2018,523,6,2.06,Ras Al Khaimah,12.36,1,higth_risk
1550,1939,Sun Jan 13 06:30:00 IST 2019,352,144,2.01,Ras Al Khaimah,289.43999999999994,2,risk
291,2054,Wed Nov 14 05:30:00 IST 2018,268,15,0.58,Ras Al Khaimah,8.7,2,risk
986,1817,Wed Feb 20 06:03:00 IST 2019,584,9,10.3,Ras Al Khaimah,92.7,3,good
933,1814,Fri Jun 01 09:52:00 IST 2018,402,3,2.28,Ras Al Khaimah,6.84,4,v.good
1114,1807,Tue Apr 03 11:22:00 IST 2018,206,3,4.08,Ras Al Khaimah,12.24,4,v.good
628,1833,Sun Feb 25 08:58:00 IST 2018,633,72,1.73,Umm Al Quwain,124.56,1,higth_risk
1834,1793,Sat Sep 29 10:32:00 IST 2018,657,9,2.28,Ras Al Khaimah,20.52,3,good
1229,1785,Wed Jun 27 06:38:00 IST 2018,660,3,28.7,Ras Al Khaimah,86.1,3,good
327,1831,Wed Feb 06 07:25:00 IST 2019,233,3,4.08,Ras Al Khaimah,12.24,4,v.good
1830,2034,Sun Aug 05 04:49:00 IST 2018,407,12,5.87,Ras Al Khaimah,70.44,2,risk
804,1950,Sun Sep 30 07:47:00 IST 2018,309,30,2.28,Ras Al Khaimah,68.39999999999999,4,v.good
1402,1988,Sun Jan 20 07:53:00 IST 2019,221,15,1.73,Ras Al Khaimah,25.95,2,risk
1597,1784,Sun Nov 11 06:39:00 IST 2018,625,6,8.0,Ras Al Khaimah,48.0,3,good
774,1967,Sat Mar 31 13:54:00 IST 2018,426,3,3.4,Ras Al Khaimah,10.2,1,higth_risk
1901,2040,Sun May 27 11:31:00 IST 2018,395,36,1.73,Ras Al Khaimah,62.28,2,risk
1517,1967,Tue Sep 18 09:54:00 IST 2018,494,12,5.73,Dubai,68.76,3,good
1332,1970,Tue Jan 22 08:37:00 IST 2019,501,6,3.4,Ras Al Khaimah,20.4,3,good
1204,1805,Tue Dec 18 07:47:00 IST 2018,572,144,0.87,Ras Al Khaimah,125.28,3,good
1772,2005,Wed May 30 07:22:00 IST 2018,546,9,1.73,Ras Al Khaimah,15.57,3,good
1363,1800,Sun Sep 02 12:36:00 IST 2018,506,3,4.55,Ras Al Khaimah,13.649999999999999,3,good
250,1923,Fri Dec 14 08:05:00 IST 2018,414,6,6.42,Ras Al Khaimah,38.519999999999996,1,higth_risk
733,2015,Sun Aug 05 08:12:00 IST 2018,484,24,3.44,Ras Al Khaimah,82.56,1,higth_risk
1534,2086,Tue Feb 20 06:04:00 IST 2018,667,18,3.52,Ras Al Khaimah,63.36,3,good
1075,1822,Mon Oct 29 15:40:00 IST 2018,230,60,11.04,Ras Al Khaimah,662.4,4,v.good
1361,1938,Sat Feb 09 07:18:00 IST 2019,639,3,0.58,Ras Al Khaimah,1.7399999999999998,3,good
889,2097,Sun Oct 28 09:50:00 IST 2018,490,3,5.46,Ras Al Khaimah,16.38,1,higth_risk
1577,1911,Sat Dec 29 08:25:00 IST 2018,200,36,1.18,Umm Al Quwain,42.48,2,risk
1510,1987,Sat Dec 15 11:10:00 IST 2018,453,18,1.73,Ras Al Khaimah,31.14,3,good
1642,1979,Wed Dec 12 09:06:00 IST 2018,258,30,2.28,Umm Al Quwain,68.39999999999999,2,risk
1132,1974,Tue Feb 20 12:27:00 IST 2018,410,3,10.52,Ras Al Khaimah,31.56,2,risk
607,1853,Sun Sep 02 12:35:00 IST 2018,514,15,1.15,Ras Al Khaimah,17.25,1,higth_risk
1469,1872,Tue Feb 05 10:09:00 IST 2019,278,3,2.9,Ras Al Khaimah,8.7,4,v.good
477,2083,Mon Jun 04 11:40:00 IST 2018,476,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
501,2005,Sat Feb 02 12:48:00 IST 2019,350,3,4.08,Ras Al Khaimah,12.24,1,higth_risk
1756,1803,Sun Dec 23 07:49:00 IST 2018,464,36,2.28,Ras Al Khaimah,82.08,3,good
695,1933,Fri Feb 01 07:50:00 IST 2019,317,6,4.08,Ras Al Khaimah,24.48,4,v.good
1068,2065,Mon Jan 14 11:38:00 IST 2019,499,6,2.25,Ras Al Khaimah,13.5,1,higth_risk
1734,1960,Fri Jan 04 11:29:00 IST 2019,427,3,2.88,Ras Al Khaimah,8.64,3,good
1947,1844,Sun Dec 30 12:58:00 IST 2018,334,3,2.25,Ras Al Khaimah,6.75,3,good
824,2064,Sat Jan 05 12:17:00 IST 2019,549,6,8.0,Ras Al Khaimah,48.0,1,higth_risk
1618,1831,Mon Sep 24 08:06:00 IST 2018,494,3,5.18,Ras Al Khaimah,15.54,3,good
1320,2020,Sun Sep 02 06:53:00 IST 2018,373,1728,1.19,Ras Al Khaimah,2056.3199999999997,2,risk
545,1852,Tue Jan 22 08:27:00 IST 2019,470,3,11.73,Ras Al Khaimah,35.19,4,v.good
686,1996,Sun Jan 27 06:13:00 IST 2019,349,9,9.15,Ras Al Khaimah,82.35000000000001,2,risk
222,1915,Sun Jun 17 06:58:00 IST 2018,376,24,10.35,Ajman,248.39999999999998,1,higth_risk
1154,1848,Sat Feb 09 09:56:00 IST 2019,524,75,0.27,Ras Al Khaimah,20.25,3,good
1431,1821,Fri Sep 28 09:08:00 IST 2018,397,3,2.9,Ras Al Khaimah,8.7,4,v.good
1758,1800,Sat Nov 24 09:43:00 IST 2018,250,9,1.18,Ras Al Khaimah,10.62,4,v.good
1193,2021,Fri Feb 01 10:17:00 IST 2019,531,36,1.73,Ras Al Khaimah,62.28,1,higth_risk
1139,1785,Mon Oct 08 11:16:00 IST 2018,506,3,11.45,Ras Al Khaimah,34.349999999999994,4,v.good
683,1801,Mon Jul 09 10:01:00 IST 2018,214,48,0.9,Ras Al Khaimah,43.2,4,v.good
1277,1933,Sun Feb 17 12:26:00 IST 2019,325,3,14.9,Ras Al Khaimah,44.7,2,risk
309,1903,Wed Jan 16 06:48:00 IST 2019,477,24,6.85,Ras Al Khaimah,164.39999999999998,1,higth_risk
202,1788,Tue Jul 10 12:53:00 IST 2018,362,288,1.0,Ras Al Khaimah,288.0,4,v.good
285,1899,Mon Feb 04 08:22:00 IST 2019,572,36,2.01,Ras Al Khaimah,72.35999999999999,1,higth_risk
1719,2054,Fri Feb 16 09:21:00 IST 2018,300,36,2.7,Ras Al Khaimah,97.2,2,risk
1525,2080,Tue Nov 20 08:16:00 IST 2018,583,6,1.73,Ras Al Khaimah,10.379999999999999,3,good
1857,1857,Sat Feb 24 09:10:00 IST 2018,340,6,2.9,Ras Al Khaimah,17.4,3,good
797,2032,Tue Jul 10 12:21:00 IST 2018,209,3,12.6,Ras Al Khaimah,37.8,2,risk
1612,1810,Tue Jul 31 13:15:00 IST 2018,660,24,2.7,Ras Al Khaimah,64.80000000000001,3,good
1071,1906,Wed Feb 14 07:36:00 IST 2018,289,3,16.39,Ras Al Khaimah,49.17,4,v.good
390,1787,Wed Dec 12 10:59:00 IST 2018,418,72,0.76,Ras Al Khaimah,54.72,4,v.good
400,1987,Sun May 13 08:48:00 IST 2018,206,75,0.58,Ras Al Khaimah,43.5,2,risk
692,2096,Fri Dec 07 10:37:00 IST 2018,661,75,0.58,Ras Al Khaimah,43.5,1,higth_risk
